datetime,accelerometer_x_sum,accelerometer_x_avg,accelerometer_y_sum,accelerometer_y_avg,accelerometer_z_sum,accelerometer_z_avg,accelerometer_magnitude_sum,accelerometer_magnitude_avg,enmo_sum,enmo_avg,enmo_corrected_sum,enmo_corrected_avg,mad_sum,mad_avg,jerk_sum,jerk_avg
2024-08-10 06:00:00,1706.3679,0.94798213,614.909,0.3416161,278.879,0.15493277,1842.2062,1.0234478,57.332813,0.031851564,45.392487,0.025218047,24.199589082081285,0.013444216156711824,43.370575,0.024094764
2024-08-10 06:01:00,1642.138,0.9122989,641.791,0.35655057,437.297,0.24294278,1823.8765,1.0132647,67.15756,0.03730976,57.505463,0.03194748,65.0234770802781,0.03612415393348783,123.26709,0.06848171
2024-08-10 06:02:00,1635.864,0.90881336,678.363,0.3768683,404.542,0.22474554,1823.7186,1.013177,75.77525,0.042097367,65.699615,0.036499787,73.1266101717949,0.04062589453988605,121.65208,0.067584485
2024-08-10 06:03:00,1645.901,0.91438943,624.95996,0.3472,459.536,0.25529778,1830.4026,1.0168903,63.511368,0.03528409,53.66368,0.029813156,63.09512179121376,0.0350528454395632,109.68728,0.06093738
2024-08-10 06:04:00,1714.456,0.95247555,586.307,0.32572612,276.587,0.15365945,1834.7332,1.0192962,62.00409,0.034446716,51.868412,0.028815784,67.52136535071767,0.0375118696392876,104.967026,0.058315016
2024-08-10 06:05:00,1726.361,0.9590894,448.579,0.24921057,355.349,0.1974161,1821.6547,1.0120304,58.798283,0.032665715,49.73785,0.02763214,74.84865434887405,0.04158258574937447,146.35178,0.08130654
2024-08-10 06:06:00,1702.988,0.9461044,514.142,0.28563446,342.236,0.1901311,1823.703,1.0131683,55.27522,0.030708455,45.367157,0.025203977,56.059321403772465,0.03114406744654026,100.16793,0.05564885
2024-08-10 06:07:00,1711.0559,0.9505866,539.091,0.299495,270.88098,0.15048945,1835.7981,1.0198878,55.923172,0.03106843,45.165825,0.025092123,47.72984268576321,0.02651657926986845,92.22914,0.05123841
2024-08-10 06:08:00,1624.738,0.90263224,403.717,0.22428723,673.81604,0.37434223,1811.638,1.0064656,51.674496,0.028708054,42.876915,0.023820508,60.660199729901635,0.03370011096105646,103.96247,0.05775693
2024-08-10 06:09:00,1659.703,0.9220572,460.038,0.25557667,515.365,0.2863139,1813.8439,1.007691,47.87381,0.026596561,38.580315,0.021433506,49.51053303478079,0.027505851685989326,86.25952,0.047921956
2024-08-10 06:10:00,1659.004,0.9216689,562.448,0.31247112,484.106,0.26894778,1821.9291,1.0121828,68.899796,0.038277663,59.294373,0.03294132,75.22567689750964,0.041792042720838696,129.62784,0.072015464
2024-08-10 06:11:00,1695.8511,0.9421395,535.806,0.29767,360.437,0.20024279,1832.3945,1.017997,63.316574,0.035175875,53.461914,0.029701063,65.40408788827352,0.036335604382374175,106.39749,0.059109718
2024-08-10 06:12:00,1021.854,0.5676967,1195.755,0.6643083,915.635,0.5086861,1861.9331,1.0344073,81.092896,0.045051612,69.20086,0.038444925,45.24273527716804,0.025134852931760022,108.68661,0.06038145
2024-08-10 06:13:00,1330.06,0.73892224,939.467,0.5219261,624.389,0.34688276,1827.8984,1.0154991,57.897102,0.032165058,46.337795,0.02574322,38.297900040333886,0.021276611133518825,58.83764,0.032687575
2024-08-10 06:14:00,1618.314,0.89906335,809.814,0.44989666,343.49902,0.19083278,1846.8745,1.0260415,65.97503,0.036652792,54.57528,0.030319601,45.69774451557961,0.025387635841988672,73.215164,0.040675092
2024-08-10 06:15:00,1506.3661,0.83687,760.689,0.42260504,703.398,0.3907767,1836.47,1.020261,43.414444,0.024119137,30.89076,0.017161533,12.221110487646527,0.006789505826470294,25.258524,0.014032514
2024-08-10 06:16:00,1450.817,0.8060095,671.423,0.37301278,884.24,0.49124444,1831.3505,1.017417,34.12762,0.01895979,21.655495,0.012030831,8.163476586341858,0.004535264770189921,17.384798,0.009658221
2024-08-10 06:17:00,1404.4861,0.78027004,649.081,0.36060056,970.114,0.53895223,1827.5824,1.0153235,30.187117,0.01677062,17.73152,0.009850845,7.0292766739924755,0.0039051537077735973,15.734898,0.00874161
2024-08-10 06:18:00,1363.245,0.7573583,610.671,0.33926168,994.847,0.5526928,1805.7441,1.0031912,31.926447,0.017736915,22.078688,0.012265937,26.103145803366267,0.014501747668536817,42.6548,0.023697112
2024-08-10 06:19:00,1413.7019,0.78538996,459.293,0.25516278,1040.36,0.5779778,1814.719,1.0081773,16.187344,0.008992968,6.418969,0.0035660942,6.405387013322778,0.0035585483407348764,15.706164,0.008725647
2024-08-10 06:20:00,1350.021,0.7500117,601.61096,0.33422834,1042.236,0.57902,1817.5145,1.0097302,24.814117,0.013785621,14.902779,0.008279322,9.861976863112716,0.00547887603506262,20.57119,0.011428439
2024-08-10 06:21:00,1358.325,0.754625,564.635,0.3136861,1072.3131,0.5957295,1822.3737,1.0124298,23.109024,0.012838346,10.82457,0.0060136495,5.272288731733959,0.002929049295407755,12.415349,0.006897416
2024-08-10 06:22:00,1373.2079,0.7628933,527.559,0.29308835,1080.7671,0.60042614,1826.5923,1.0147735,27.598188,0.015332327,15.221175,0.008456208,3.720556533336639,0.0020669758518536887,9.135376,0.005075209
2024-08-10 06:23:00,1343.3579,0.74631,483.97,0.2688722,1120.827,0.6226817,1816.0392,1.0089107,17.375961,0.009653312,8.215563,0.0045642015,6.289124515652657,0.003493958064251476,15.442161,0.0085789785
2024-08-10 06:24:00,1317.068,0.7317044,565.316,0.31406444,1099.047,0.61058164,1808.0559,1.0044755,28.944912,0.016080506,17.507326,0.009726292,7.746389263454411,0.004303549590808006,14.609008,0.008116116
2024-08-10 06:25:00,1415.873,0.7865961,388.18,0.21565557,1029.255,0.57180834,1795.6543,0.99758565,19.636833,0.010909352,12.795636,0.0071086865,25.988289722282854,0.014437938734601585,47.846695,0.026581498
2024-08-10 06:26:00,1436.98,0.7983222,432.518,0.24028778,966.303,0.53683496,1786.1824,0.9923235,25.777416,0.014320787,17.878199,0.009932333,29.54252254387571,0.016412512524375394,52.839043,0.029355025
2024-08-10 06:27:00,1407.0289,0.7816827,489.199,0.2717772,980.219,0.5445661,1806.6675,1.0037042,30.516804,0.016953781,21.501064,0.011945036,35.47781049354623,0.01970989471863679,64.57541,0.035875224
2024-08-10 06:28:00,1336.252,0.7423622,404.77402,0.22487445,1121.834,0.62324107,1792.9688,0.99609375,29.445232,0.016358461,22.58033,0.012544628,49.92617718120002,0.02773676510066668,83.812004,0.046562225
2024-08-10 06:29:00,1454.855,0.80825275,447.534,0.24862999,979.598,0.5442211,1816.1271,1.0089595,182.30585,0.101281025,175.15239,0.09730688,267.4796336390285,0.14859979646612695,372.5678,0.20698212
2024-08-10 06:30:00,1470.639,0.81702167,390.257,0.21680944,947.27203,0.5262622,1792.7062,0.9959479,52.51636,0.029175756,45.09431,0.025052395,89.16231047423142,0.04953461693012857,118.582405,0.065879114
2024-08-10 06:31:00,1436.233,0.79790723,319.38,0.17743333,1013.278,0.5629322,1790.4409,0.99468935,45.665066,0.02536948,39.449436,0.021916352,81.5182776240218,0.045287932013345446,113.11909,0.06284394
2024-08-10 06:32:00,1435.093,0.7972739,225.418,0.12523222,1041.737,0.5787428,1788.1904,0.9934391,22.228428,0.012349126,16.896713,0.009387063,48.34908869403104,0.026860604830017246,90.822815,0.05045712
2024-08-10 06:33:00,1425.917,0.79217607,315.18802,0.17510445,1035.6221,0.5753456,1791.4154,0.9952308,23.697252,0.0131651405,17.209814,0.009561008,39.24645475603433,0.02180358597557463,79.62697,0.044237204
2024-08-10 06:34:00,1472.166,0.81787,489.55798,0.27197665,875.994,0.48666334,1796.6589,0.9981438,47.916454,0.026620252,39.85407,0.02214115,68.51242221831862,0.038062456787954786,106.83785,0.059354365
2024-08-10 06:35:00,1278.9312,0.7105173,835.282,0.46404555,945.39404,0.5252189,1823.5787,1.0130993,78.18773,0.043437626,66.86587,0.037147705,58.75338805079873,0.032640771139332635,130.90096,0.07272275
2024-08-10 06:36:00,1478.616,0.82145333,797.10803,0.44283777,701.46704,0.3897039,1833.9974,1.0188875,58.661472,0.032589708,47.11142,0.02617301,39.65984508423135,0.022033247269017415,70.749794,0.03930544
2024-08-10 06:37:00,1469.4819,0.8163789,599.573,0.33309612,850.823,0.47267944,1807.8461,1.004359,43.077545,0.02393197,33.753017,0.018751675,42.99108923606368,0.02388393846447982,72.217,0.040120557
2024-08-10 06:38:00,1444.4241,0.8024578,497.84998,0.2765833,973.73096,0.5409616,1816.9431,1.0094129,23.28461,0.012935895,13.627211,0.007570673,16.380353809065287,0.009100196560591826,33.28237,0.018490208
2024-08-10 06:39:00,1418.079,0.78782165,534.10504,0.296725,985.4291,0.54746056,1813.4281,1.0074601,27.346197,0.015192332,16.648502,0.0092491675,16.17562254567941,0.008986456969821893,32.01731,0.017787395
2024-08-10 06:40:00,1216.374,0.67576337,493.91397,0.27439666,1241.708,0.68983775,1807.7528,1.0043072,9.592768,0.0053293156,2.606195,0.0014478861,5.37748785316944,0.0029874932517608005,13.003753,0.007224307
2024-08-10 06:41:00,1232.613,0.68478507,437.22897,0.24290499,1239.749,0.68874943,1802.2961,1.0012757,4.390585,0.002439214,0.21098721,0.00011721512,2.229956533677048,0.0012388647409316933,5.894039,0.0032744661
2024-08-10 06:42:00,1253.484,0.69638,391.41803,0.21745448,1217.004,0.6761133,1792.5742,0.9958745,1.7422476,0.00096791534,0.53627443,0.00029793024,1.8222100334035032,0.0010123389074463906,4.3516,0.0024175555
2024-08-10 06:43:00,1312.4541,0.7291411,390.42197,0.2169011,1176.4431,0.6535795,1808.282,1.004601,10.17906,0.0056550335,3.3055995,0.0018364441,2.3882434631387386,0.0013268019239659659,5.2481184,0.0029156213
2024-08-10 06:44:00,1307.6011,0.726445,488.95502,0.27164167,1105.7261,0.61429226,1796.3416,0.99796754,21.389757,0.011883198,14.067831,0.007815462,23.697833418349425,0.013165463010194124,40.568573,0.022538096
2024-08-10 06:45:00,1317.391,0.7318839,527.64496,0.29313612,1108.771,0.6159839,1809.6819,1.0053788,22.62024,0.012566799,12.808146,0.007115637,16.090833347704674,0.00893935185983593,30.740921,0.01707829
2024-08-10 06:46:00,1333.1731,0.74065167,578.956,0.32164222,1071.569,0.5953161,1819.9576,1.0110877,25.502155,0.014167864,14.08987,0.007827707,10.795346671508419,0.005997414817504676,21.278433,0.011821352
2024-08-10 06:47:00,1262.429,0.70134944,531.898,0.29549888,1166.504,0.6480578,1810.0328,1.0055739,17.9478,0.009971001,10.801764,0.00600098,10.340065610408782,0.005744480894671546,22.17221,0.012317896
2024-08-10 06:48:00,1668.707,0.9270594,478.63202,0.26590666,352.498,0.19583221,1802.3593,1.0013107,40.13298,0.0222961,30.44048,0.016911378,28.64311017773321,0.01591283898762956,55.48372,0.030824289
2024-08-10 06:49:00,1756.062,0.97559,398.217,0.22123167,234.866,0.13048111,1823.8389,1.0132438,40.915035,0.022730574,30.71634,0.017064633,32.68616606778879,0.018158981148771552,70.39204,0.039106686
2024-08-10 06:50:00,1538.755,0.8548639,443.566,0.24642557,702.528,0.39029333,1784.183,0.9912128,39.76432,0.022091288,30.386757,0.016881531,45.58964427094389,0.025327580150524383,70.810165,0.039338984
2024-08-10 06:51:00,1304.502,0.72472334,689.249,0.3829161,793.25696,0.44069833,1815.8267,1.0087926,65.53947,0.036410812,54.67603,0.03037557,56.4721663054441,0.03137342572524672,113.398056,0.06299892
2024-08-10 06:52:00,861.864,0.47881332,1037.627,0.57645947,1237.9669,0.6877594,1832.5236,1.0180687,32.94791,0.018304395,20.194832,0.011219351,3.1465340332852465,0.001748074462936248,6.202365,0.0034457583
2024-08-10 06:53:00,789.17694,0.43843165,975.112,0.5417289,1320.515,0.73361945,1821.7006,1.0120559,23.044842,0.012802689,10.38144,0.005767467,3.9556223382552473,0.00219756796569736,7.9900656,0.0044389255
2024-08-10 06:54:00,786.17706,0.43676502,935.17,0.5195389,1359.587,0.7553261,1828.0905,1.0156058,28.172668,0.015651481,15.535051,0.008630585,1.9413995537492965,0.0010785553076384981,5.207658,0.0028931433
2024-08-10 06:55:00,737.01404,0.40945223,822.38904,0.4568828,1436.0071,0.7977817,1814.7743,1.0082079,17.864304,0.009924613,7.86907,0.0043717055,2.968321812484,0.0016490676736022221,5.4958553,0.0030532528
2024-08-10 06:56:00,703.34204,0.39074558,774.7301,0.43040562,1474.366,0.8190923,1808.3789,1.0046549,10.434603,0.0057970015,1.3420956,0.0007456087,4.185800658331978,0.002325444810184432,8.598358,0.0047768652
2024-08-10 06:57:00,514.751,0.28597277,644.824,0.35823554,1583.7109,0.8798394,1791.9543,0.9955302,2.866966,0.0015927589,0.33958244,0.00018865692,5.534167912436857,0.003074537729131587,11.049397,0.006138554
2024-08-10 06:58:00,618.88696,0.3438261,736.27997,0.4090444,1420.834,0.7893522,1751.5507,0.9730837,14.000419,0.0077780103,11.957836,0.0066432427,13.733766444793178,0.007629870247107321,27.801594,0.01544533
2024-08-10 06:59:00,1607.852,0.8932511,863.522,0.47973442,212.036,0.11779778,1853.608,1.0297823,61.35265,0.034084804,48.76123,0.027089572,15.00006749379552,0.0083333708298864,32.843838,0.018246576
2024-08-10 07:00:00,1238.8049,0.68822503,572.382,0.31799,1115.9089,0.61994946,1809.0272,1.0050151,21.792244,0.012106802,12.290344,0.006827969,11.182721222440401,0.006212622901355778,24.518389,0.0136213275
