datetime,accelerometer_x_sum,accelerometer_x_avg,accelerometer_y_sum,accelerometer_y_avg,accelerometer_z_sum,accelerometer_z_avg,accelerometer_magnitude_sum,accelerometer_magnitude_avg,enmo_sum,enmo_avg,enmo_corrected_sum,enmo_corrected_avg,mad_sum,mad_avg,jerk_sum,jerk_avg
2024-03-11 06:00:00,1270.926,0.70607,1073.748,0.5965266,849.97595,0.47220886,1868.6157,1.0381198,69.334656,0.038519252,30.981638,0.017212022,4.498452880966692,0.00249914048942594,10.617014,0.0059040505
2024-03-11 06:01:00,1390.464,0.77248,943.192,0.5239955,765.913,0.42550722,1858.6083,1.0325601,87.16072,0.04842262,52.480682,0.029155934,43.195089094133834,0.023997271718963244,110.39511,0.061330616
2024-03-11 06:02:00,1578.064,0.87670225,425.34198,0.23630111,803.81,0.4465611,1823.8627,1.013257,34.53273,0.01918485,6.3509846,0.003528325,16.45459977656396,0.009141444320313311,32.763916,0.018202176
2024-03-11 06:03:00,1522.0961,0.8456089,445.885,0.2477139,909.132,0.5050733,1828.4913,1.0158285,32.691566,0.018161982,3.8181565,0.002121198,12.115764943261942,0.006730980524034412,25.023735,0.013902075
2024-03-11 06:04:00,1245.96,0.6922,833.36,0.46297777,1003.454,0.5574745,1840.7538,1.0226411,73.51059,0.040839214,40.880417,0.022711342,37.30205441869589,0.02072336356594216,98.466705,0.054703727
2024-03-11 06:05:00,1174.0969,0.6522761,1122.192,0.62344,885.908,0.4921711,1861.0056,1.033892,63.655754,0.035364307,25.396893,0.014109384,8.130313135849105,0.004516840631027281,19.583652,0.010879807
2024-03-11 06:06:00,1227.4661,0.6819256,990.806,0.5504478,982.83105,0.5460172,1859.386,1.0329921,60.473663,0.03359648,22.28517,0.01238065,6.888511529895995,0.0038269508499422194,16.087782,0.008937657
2024-03-11 06:07:00,1143.736,0.6354089,1040.263,0.5779239,1055.709,0.586505,1874.3014,1.0412786,85.103645,0.047279805,47.420444,0.026344692,33.631658029225136,0.01868425446068063,95.07746,0.05282081
2024-03-11 06:08:00,1307.746,0.72652555,972.06104,0.5400339,786.229,0.4367939,1818.2235,1.0101242,62.98034,0.034989078,27.963152,0.0155350845,32.35324564442659,0.017974025358014775,46.845787,0.026025439
2024-03-11 06:09:00,1439.78,0.79987776,889.205,0.4940028,735.641,0.40868944,1847.9512,1.0266396,58.562927,0.032534957,22.48044,0.0124891335,19.033634235233897,0.010574241241796609,36.08057,0.020044763
2024-03-11 06:10:00,1657.588,0.9208822,354.709,0.19706056,492.37903,0.2735439,1782.617,0.99034274,42.3413,0.023522947,21.877888,0.012154382,44.70642082232775,0.024836900456848752,69.93783,0.03885435
2024-03-11 06:11:00,1454.825,0.8082361,670.328,0.37240446,652.985,0.36276942,1814.5754,1.0080974,54.035877,0.030019931,27.975315,0.015541842,48.275987109148666,0.026819992838415924,70.79903,0.039332796
