datetime,accelerometer_x_sum,accelerometer_x_avg,accelerometer_y_sum,accelerometer_y_avg,accelerometer_z_sum,accelerometer_z_avg,accelerometer_magnitude_sum,accelerometer_magnitude_avg,enmo_sum,enmo_avg,enmo_corrected_sum,enmo_corrected_avg,mad_sum,mad_avg,jerk_sum,jerk_avg
2025-02-08 06:00:00,1450.668,0.8059267,698.409,0.388005,574.58,0.31921113,1751.6316,0.9731287,29.68997,0.016494427,18.966885,0.010537159,28.24615460284251,0.015692308112690283,48.15998,0.026771668
2025-02-08 06:01:00,1426.0881,0.79227114,661.121,0.36728942,439.96002,0.24442223,1781.8115,0.9898953,20.155024,0.011197235,8.9663315,0.004981295,15.237542937147534,0.00846530163174863,28.194374,0.015663542
2025-02-08 06:02:00,394.06,0.21892221,1628.438,0.90468776,679.04297,0.3772461,1809.3828,1.0052125,16.922699,0.0094015,6.4591923,0.0035884401,16.857723365268775,0.009365401869593762,30.282866,0.016823813
2025-02-08 06:03:00,1194.804,0.66378,1111.848,0.61769336,450.658,0.25036556,1791.7825,0.99543476,31.88028,0.017711267,20.095036,0.011163909,21.28067844884677,0.011822599138248206,38.085014,0.021158341
2025-02-08 06:04:00,869.848,0.4832489,1477.7369,0.82096493,397.28198,0.22071223,1807.041,1.0039116,39.447914,0.021915507,26.30821,0.014615673,16.558854862550895,0.009199363812528276,28.938927,0.016077181
2025-02-08 06:05:00,1212.6979,0.6737211,1184.151,0.65786165,321.147,0.178415,1804.9573,1.002754,38.648182,0.021471212,26.337444,0.014631913,16.59655653455605,0.009220309185864473,25.098429,0.013943572
2025-02-08 06:06:00,1656.079,0.9200439,343.706,0.19094777,396.546,0.22030333,1753.5078,0.97417104,18.176405,0.010098003,11.903353,0.0066129738,38.52728876952703,0.021404049316403904,68.715126,0.03817507
2025-02-08 06:07:00,1060.7529,0.5893072,1164.8821,0.6471567,678.839,0.37713277,1753.4388,0.9741328,8.948348,0.0049713044,3.6862025,0.0020478903,21.468267186637966,0.01192681510368776,33.69806,0.018721145
2025-02-08 06:08:00,1250.918,0.69495445,833.846,0.46324778,807.80304,0.44877946,1735.3849,0.9641027,23.749586,0.013194215,16.49627,0.009164593,35.13570095933974,0.019519833866299855,60.43505,0.03357503
2025-02-08 06:09:00,1116.9519,0.6205288,1241.3252,0.6896251,518.178,0.28787667,1748.4324,0.97135127,0.0,0.0,0.0,0.0,0.9084005716774198,0.0005046669842652332,2.1984525,0.0012213625
2025-02-08 06:10:00,1085.523,0.6030683,1200.2311,0.6667951,634.84503,0.35269168,1751.803,0.97322387,4.695369,0.0026085381,2.4508123,0.0013615624,4.988888897167311,0.0027716049428707285,6.7500515,0.0037500286
2025-02-08 06:11:00,1233.595,0.6853305,944.089,0.5244939,803.80505,0.44655836,1784.4015,0.99133414,8.926467,0.0049591484,2.5569592,0.0014205329,7.721888324742515,0.004289937958190286,15.839212,0.008799562
2025-02-08 06:12:00,1366.0908,0.7589394,867.674,0.48204112,647.80804,0.35989335,1751.4827,0.9730459,7.482185,0.0041567693,4.967925,0.0027599584,14.172444591283176,0.007873580328490653,18.166533,0.010092518
2025-02-08 06:13:00,1581.723,0.878735,588.88806,0.32716,539.747,0.29985943,1774.2761,0.98570895,8.2618685,0.004589927,6.131626,0.0034064592,17.858968076870468,0.009921648931594704,31.841341,0.017689634
2025-02-08 06:14:00,1294.376,0.7190978,547.823,0.3043461,1087.649,0.6042495,1795.1693,0.9973163,30.81727,0.017120706,16.676676,0.00926482,17.99480940737865,0.009997116337432584,28.827343,0.01601519
2025-02-08 06:15:00,1728.1158,0.96006435,59.429996,0.033016663,628.85504,0.34936392,1839.9646,1.0222026,40.23251,0.022351395,24.951468,0.013861926,2.5362325394940033,0.0014090180774966685,5.4522753,0.0030290417
2025-02-08 06:16:00,1656.754,0.92041886,352.32,0.19573334,667.07104,0.370595,1822.4822,1.0124902,25.511826,0.014173236,12.329113,0.0068495073,14.019722800122368,0.007788734888956871,31.215256,0.01734181
2025-02-08 06:17:00,1584.752,0.8804177,120.888,0.067159995,900.008,0.5000044,1836.2495,1.0201386,41.12688,0.022848267,25.845114,0.014358396,7.346345513815889,0.004081303063231049,17.230265,0.009572369
2025-02-08 06:18:00,1005.833,0.5587961,243.091,0.13505055,1518.606,0.84367,1840.8086,1.0226715,53.17643,0.029542461,37.95847,0.021088038,8.686700018345274,0.004825944454636263,16.1478,0.008971
2025-02-08 06:19:00,1510.465,0.8391472,263.13202,0.14618444,980.208,0.54455996,1823.8611,1.0132561,35.921047,0.019956138,21.296448,0.01183136,14.261621975039857,0.007923123319466588,26.32827,0.014626816
2025-02-08 06:20:00,1430.805,0.7948917,309.997,0.17222056,1101.449,0.6119161,1833.2587,1.0184771,33.868603,0.01881589,18.582298,0.010323499,7.5978570943077415,0.004221031719059856,17.693954,0.009829975
2025-02-08 06:21:00,1385.4238,0.7696799,366.023,0.2033461,1118.0562,0.62114227,1817.6074,1.0097818,18.64406,0.010357812,3.4097855,0.0018943253,2.2322665125131604,0.0012401480625073113,2.7835097,0.0015463943
2025-02-08 06:22:00,1345.8599,0.7477,349.308,0.19406001,1163.127,0.6461817,1817.2532,1.0095851,38.49523,0.02138624,24.11043,0.013394684,10.93367796894163,0.006074265538300905,18.667519,0.010370844
2025-02-08 06:23:00,1397.6659,0.77648103,383.19403,0.21288559,1053.237,0.5851317,1818.0491,1.0100272,46.922825,0.026068237,32.92022,0.01828901,24.23884432633511,0.013466024625741728,42.399033,0.023555018
2025-02-08 06:24:00,1208.687,0.67149276,951.4,0.5285555,915.018,0.50834334,1812.5171,1.006954,55.009666,0.030560926,43.15983,0.023977682,54.4834003497743,0.03026855574987461,88.231964,0.04901776
2025-02-08 06:25:00,1316.626,0.7314589,703.428,0.39079332,1029.464,0.57192445,1851.104,1.0283911,85.00307,0.047223926,72.33463,0.040185906,72.64139970718986,0.040356333170661035,111.29226,0.061829034
2025-02-08 06:26:00,1294.255,0.71903056,869.473,0.48304057,1008.15204,0.56008446,1865.0951,1.0361639,87.897964,0.0488322,74.73364,0.04151869,71.40316768652863,0.03966842649251591,92.58403,0.051435575
2025-02-08 06:27:00,1263.261,0.7018117,634.46,0.3524778,1111.129,0.6172939,1829.0703,1.0161502,85.73103,0.04762835,72.526535,0.04029252,63.08265524759061,0.03504591958199478,116.30148,0.064611934
2025-02-08 06:28:00,1702.214,0.9456745,554.312,0.3079511,341.528,0.18973777,1842.4827,1.0236014,88.24431,0.049024615,76.21983,0.04234435,81.24269912324638,0.045134832846247995,153.27063,0.08515035
2025-02-08 06:29:00,1637.145,0.90952504,535.122,0.29729003,422.128,0.23451555,1781.053,0.9894739,29.83868,0.016577045,22.436619,0.012464788,45.71662137251761,0.025398122984732006,73.483315,0.040824063
2025-02-08 06:30:00,1512.512,0.84028447,573.641,0.31868944,810.26404,0.45014668,1815.7622,1.0087569,21.719803,0.012066557,9.464233,0.0052579073,16.924074261552757,0.00940226347864042,41.08738,0.022826323
2025-02-08 06:31:00,1346.594,0.74810773,379.612,0.21089557,1143.73,0.63540554,1826.8718,1.0149288,31.885914,0.017714396,16.866068,0.009370038,8.963263109191837,0.004979590616217687,19.093956,0.010607754
2025-02-08 06:32:00,1102.182,0.61232334,91.12401,0.05062445,1481.2471,0.822915,1849.0449,1.0272472,49.600815,0.027556008,34.270264,0.019039037,3.947833022682204,0.00219324056815678,9.593505,0.005329725
